name,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
When The Night Feels My Song,189360,0,0.273,0.938,0.531,1.08e-06,0.044,-8.268,0.0562,109.197
One Less Day (Dying Young),184893,0,0.00145,0.61,0.919,3.23e-05,0.192,-4.707,0.0469,111.998
Trivia 起 : Just Dance,225220,24,0.0907,0.723,0.906,0,0.0771,-4.778,0.279,125.019
Like A G6,216893,76,0.00676,0.435,0.837,0,0.117,-8.126,0.449,124.913
Borderline,238360,59,0.082,0.807,0.764,3.87e-05,0.115,-5.186,0.0312,119.867
Houses of the Holy - 1990 Remaster,242080,0,0.112,0.629,0.864,0.247,0.648,-7.561,0.034,123.325
The Ghost Song,315920,47,0.375,0.746,0.473,0.00562,0.0629,-14.567,0.142,110.527
Brothers on a Hotel Bed,271133,40,0.517,0.608,0.65,0.000689,0.115,-11.816,0.0469,158.706
I Don't Want This Night To End,219973,63,0.0275,0.616,0.728,0,0.228,-4.02,0.0278,111.934
Fuel to Fire,329821,0,0.948,0.421,0.221,0.0491,0.103,-14.943,0.0338,129.239
I Can't Explain,263640,1,0.0584,0.547,0.785,0.86,0.0736,-4.985,0.0311,122.042
Parachute,253200,72,0.00967,0.642,0.762,5.72e-05,0.182,-7.411,0.0296,113.038
Wasting My Young Years,204566,0,0.854,0.54,0.309,0.000277,0.0974,-10.223,0.0355,126.792
You & Me Song,170866,64,0.00638,0.325,0.365,0,0.0745,-8.252,0.0382,144.914
Replay (feat. CIRE),202520,57,0.415,0.776,0.809,0,0.179,-5.726,0.069,100.071
Undone,210076,24,0.125,0.568,0.906,0,0.712,-2.281,0.146,119.975
"Mad World (From ""Riverdale"")",188179,0,0.59,0.476,0.343,0,0.128,-10.417,0.0339,171.764
Survivor,254026,72,0.0559,0.514,0.911,0,0.775,-2.027,0.41,161.109
Glory And Gore,210737,0,0.265,0.69,0.383,0,0.272,-8.78,0.0395,143.959
Can I Walk With You,230280,0,0.0253,0.83,0.513,0.000479,0.172,-8.555,0.0285,120.011
Rush Over Me (feat. HALIENE),259555,0,0.073,0.44,0.748,0,0.027,-4.074,0.045,135.009
All Alright,237466,45,0.00158,0.321,0.786,0,0.105,-4.137,0.0516,107.3
I Do,173360,63,0.22,0.655,0.877,0,0.0785,-5.656,0.0329,144.877
Smooth (feat. Rob Thomas),294986,70,0.16,0.609,0.923,4.73e-06,0.295,-3.908,0.0338,115.996
Ends of the Earth,284146,0,0.267,0.55,0.579,0.0289,0.358,-8.622,0.0297,120.991
Drop It Like It's Hot,270466,0,0.188,0.912,0.553,0,0.102,-4.716,0.205,91.991
Soul On Fire (feat. All Sons & Daughters) (feat. All Sons & Daughters),197706,59,0.218,0.501,0.876,2.39e-05,0.157,-6.324,0.0545,103.974
Again (feat. XXXTENTACION),193961,70,0.188,0.664,0.738,5.75e-05,0.135,-4.095,0.0338,119.973
We're Going Home,206360,59,0.323,0.386,0.675,3.68e-06,0.14,-5.481,0.0424,189.894
Nowhere / Bloodlines Pt. I,271666,30,0.25,0.494,0.74,0.00678,0.0837,-6.51,0.0454,133.002
Wonderland,245560,63,0.0493,0.422,0.692,2.57e-05,0.177,-5.447,0.0549,184.014
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",263573,73,0.771,0.315,0.296,0,0.702,-13.262,0.0315,173.509
Out of Order,246456,31,0.631,0.549,0.45,0.00764,0.0986,-8.248,0.0309,118.249
Hengtmann,217206,0,0.111,0.371,0.941,0,0.0831,-5.297,0.131,108.154
Homecoming,558520,50,0.000722,0.296,0.929,5.83e-06,0.349,-3.068,0.0751,123.709
State Of Grace - Acoustic,323080,45,0.664,0.626,0.118,0.000169,0.127,-15.91,0.0305,105.597
Killing Me Softly With His Song,286920,74,0.727,0.476,0.381,0,0.0614,-10.238,0.0342,121.948
Marijuana,181149,0,0.0626,0.697,0.655,0.774,0.353,-9.781,0.15,86.969
Dirty Paws,278373,52,0.108,0.359,0.648,0.0135,0.0555,-7.06,0.035,111.733
Venus And Mars / Rock Show / Jet - Live / Remastered,620746,0,0.0887,0.331,0.733,0.00174,0.947,-8.671,0.0468,128.512
Fluorescent Adolescent,183893,0,0.00146,0.654,0.828,0.000144,0.122,-5.377,0.0281,112.056
Lonely Boy,193653,57,0.00417,0.356,0.872,0.00975,0.0997,-7.837,0.068,166.3
I Follow Rivers,228466,46,0.475,0.599,0.533,0.00153,0.235,-14.032,0.0472,122.262
Sweet Dreams,198743,0,0.038,0.617,0.553,8.83e-05,0.192,-6.581,0.0317,91.981
Rockin' Robin,160080,63,0.298,0.541,0.608,0,0.234,-13.083,0.106,171.992
Kryptonite,233933,0,0.00394,0.544,0.877,1.49e-05,0.158,-4.923,0.0279,99.027
bury a friend,193143,1,0.74,0.905,0.389,0.162,0.106,-14.505,0.332,120.046
"Pare de Sufrir, Pare de Mamar",179257,38,0.0124,0.674,0.973,0,0.36,-2.758,0.0618,105.029
This Year,230031,0,0.62,0.642,0.594,0.00396,0.116,-7.79,0.032,135.955
Capital Letters,219373,0,0.0387,0.671,0.817,1.02e-05,0.121,-5.493,0.0797,100.071
Sirens Call,222520,0,0.494,0.514,0.676,1.43e-06,0.119,-6.736,0.0268,136.001
Home,306320,2,0.32,0.545,0.59,0.000389,0.124,-6.693,0.0327,111.739
Harmony Hall,308733,63,0.475,0.653,0.76,0.000129,0.0917,-6.086,0.0479,98.008
Empire State of Mind (Part II) Broken Down,216480,74,0.74,0.484,0.368,3.82e-05,0.118,-7.784,0.0341,92.923
Yekteniya VI,253266,0,7.65e-05,0.209,0.838,0.384,0.109,-7.706,0.0865,179.97
Everywhere,214826,69,0.0136,0.523,0.828,0.000255,0.165,-4.696,0.0762,96.952
17. Mai er vi så glad i,154804,0,0.152,0.651,0.593,0.082,0.472,-8.956,0.427,127.937
Even Flow,303666,47,0.000109,0.373,0.844,7.7e-05,0.124,-4.332,0.0327,104.899
Remembering Past Everything,911000,12,0.687,0.152,0.0204,0.898,0.104,-30.242,0.0404,105.28
I Have Nothing - Film Version,296040,57,0.757,0.486,0.448,0,0.0852,-9.133,0.0342,152.864
After the Moment,240608,0,0.0263,0.609,0.874,4.99e-05,0.328,-3.889,0.0293,112.011
Thunderstruck,292880,84,0.000147,0.502,0.89,0.0117,0.217,-5.175,0.0364,133.52
Age Of Consent,315200,0,0.00391,0.364,0.906,0.0724,0.23,-7.682,0.0357,162.312
Barely for Nothing,230125,18,0.0063,0.493,0.838,0.00661,0.34,-5.703,0.0467,129.56
Lose It,229934,61,0.725,0.52,0.329,1.31e-05,0.333,-9.337,0.0381,87.857
Knights,193706,0,1.41e-05,0.605,0.588,0.609,0.0927,-5.924,0.0339,111.989
The Story,238240,0,0.0387,0.524,0.556,0,0.112,-6.212,0.0282,93.647
Que Sera - Phonovisions Symphonic Version,202733,0,0.549,0.562,0.69,0.778,0.685,-6.731,0.0372,83.017
Ain't Misbehavin' - Remastered,237146,27,0.813,0.524,0.252,0.00169,0.297,-15.591,0.0477,96.356
Sunday (The Day Before My Birthday),309280,0,0.00102,0.603,0.679,0.833,0.432,-10.386,0.0357,95.01
Sounds of the Humpback Whale 2,670290,0,0.966,0.224,0.574,0.156,0.38,-19.74,0.567,100.521
Restless Heart Syndrome,259640,47,0.0013,0.253,0.826,1.6e-06,0.0735,-4.654,0.0309,164.228
"Symphony No. 9 in E Minor, Op. 95: Symphony No. 9 in E Minor, Op. 95, B. 178, ""From the New World""",708386,0,0.949,0.128,0.108,0.885,0.124,-17.226,0.0369,68.56
Stressed Out,202333,86,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,169.977
Phantom Antichrist,270920,0,5.98e-06,0.373,0.98,0.3,0.277,-4.945,0.103,102.842
Waves,241292,0,0.163,0.518,0.776,0,0.0884,-5.791,0.0444,156.894
Rude,224773,67,0.0435,0.743,0.807,0,0.309,-3.78,0.0364,144.062
Head Like a Hole,299640,0,0.00903,0.662,0.8,0.0034,0.577,-11.272,0.0447,115.394
Angel,235146,51,0.121,0.805,0.763,0,0.047,-2.955,0.0942,85.289
If You're Over Me,189000,58,0.0615,0.647,0.853,0,0.062,-4.516,0.0904,103.846
Vacationing by the Lake with Loon Calls and Natural Chatter,4334373,7,0.858,0.228,0.781,0.735,0.409,-22.54,0.915,81.239
You Can Finally Meet My Mom,280053,36,0.0812,0.443,0.601,3.16e-05,0.0916,-3.707,0.0321,175.883
Would You,153124,0,0.697,0.71,0.19,0,0.0788,-11.137,0.0401,105.14
Something About Us,232666,71,0.44,0.875,0.475,0.72,0.046,-12.673,0.0986,99.958
Be Thou My Vision,233428,0,0.0284,0.24,0.698,4.43e-05,0.144,-9.056,0.0728,163.636
Homesick - 2010 Remaster,427280,32,0.118,0.491,0.696,0.695,0.121,-8.706,0.0258,156.014
My Own Hymn,230624,28,0.179,0.571,0.646,0.000444,0.112,-8.668,0.0407,127.97
Gravity,182066,51,0.509,0.787,0.423,0,0.108,-5.313,0.0428,95.068
...Ready For It?,208186,75,0.0527,0.613,0.764,0,0.197,-6.509,0.136,160.015
Only Wanna Be with You,229586,72,0.107,0.49,0.873,5.19e-06,0.118,-5.861,0.0355,103.272
Arabella,207356,76,0.0202,0.579,0.558,1.26e-06,0.212,-6.986,0.0895,179.949
Make It Wit Chu,290493,64,0.413,0.708,0.828,0.000104,0.12,-5.286,0.0286,91.977
Coffee,269693,0,0.348,0.457,0.455,0.00122,0.142,-8.112,0.188,100.049
Your Love,221840,73,0.103,0.555,0.757,1.16e-06,0.0631,-7.868,0.0601,129.607
Wild,540360,0,0.0327,0.575,0.846,0.00836,0.35,-8.1,0.0565,124.012
The Mosquito,319493,40,0.00254,0.401,0.707,0.447,0.0818,-12.741,0.0733,147.712
Cheerleader (Felix Jaehn Remix) - Radio Edit,180021,51,0.184,0.827,0.576,0.029,0.0656,-7.774,0.0372,118.04
The Night Comes Again,247093,23,0.0567,0.174,0.699,0.0165,0.079,-8.442,0.0488,82.434
Feelin' Good Again,196866,53,0.796,0.57,0.408,2.61e-05,0.108,-12.572,0.036,110.08
Clean Eyes - The Midnight Remix,232738,18,0.137,0.633,0.715,0.0578,0.332,-9.102,0.0438,87.006
Why I'm Here,238093,55,0.0114,0.642,0.673,0.00156,0.11,-7.154,0.0248,100.004
"True Love's Kiss - From ""Enchanted""/ Soundtrack Version",192853,49,0.891,0.244,0.35,0.000701,0.279,-9.488,0.0374,95.941
Pink and Green,156259,41,0.0386,0.944,0.624,0,0.147,-3.983,0.111,138.993
I Don't Believe In Tomorrow,251520,31,5.89e-05,0.36,0.914,0,0.132,-4.378,0.0669,200.058
Disco Inferno (Re-Recorded) - Single,216571,42,0.0389,0.821,0.829,0.000921,0.53,-6.693,0.0321,128.993
Recipe For Disaster,321386,0,0.434,0.767,0.476,0.289,0.387,-11.084,0.0281,107.035
"Piano Concerto No. 18 in B-Flat Major, K. 456 (arr. J.N. Hummel for piano, flute, violin and cello): I. Allegro vivace",817826,1,0.984,0.353,0.107,0.851,0.0974,-23.251,0.0384,135.919
"Karn Evil 9 1st Impression, Part 2",285760,0,0.287,0.381,0.818,0.00405,0.0832,-9.099,0.0601,128.886
In the Shadows,233927,0,0.156,0.603,0.756,0.866,0.11,-8.005,0.035,116.049
Bob Marley,216066,54,0.0151,0.562,0.695,0.119,0.122,-4.662,0.0332,118.174
American Dream,225746,63,0.114,0.554,0.767,0,0.231,-5.043,0.0497,122.846
Cold Comfort,243428,0,0.979,0.502,0.154,0.458,0.5,-17.115,0.0363,139.882
Legend,172560,60,0.0948,0.716,0.575,0.000257,0.0829,-6.209,0.0368,85.937
How Sweet It Is (To Be Loved by You),215253,52,0.242,0.741,0.612,0,0.111,-11.048,0.0622,108.758
Gasolina,193693,0,0.346,0.858,0.795,1.85e-06,0.068,-6.51,0.0566,96.014
This Ain't Goodbye,263480,0,0.212,0.524,0.585,0,0.11,-4.066,0.0294,80.059
Rainbow In The Dark,254000,49,0.000325,0.51,0.849,0.189,0.0301,-10.946,0.0359,117.444
My Journey to the Stars,490800,35,5.77e-05,0.14,0.885,0.077,0.201,-10.326,0.0717,140.586
Now,250880,54,0.000569,0.419,0.951,0.000342,0.196,-3.201,0.0897,161.922
A Way of Life,483706,58,0.895,0.0923,0.031,0.916,0.0766,-29.351,0.0454,86.636
Y Nos Dieron las Diez,302933,65,0.759,0.555,0.275,0,0.104,-14.032,0.0653,163.431
My Baby Just Cares For Me,217626,0,0.858,0.753,0.407,7.07e-06,0.0968,-10.386,0.0711,118.314
(I Just) Died in Your Arms Tonight,291466,40,0.00319,0.514,0.81,0.0014,0.114,-6.082,0.0394,125.223
Skinny Love,238520,6,0.844,0.593,0.263,5.36e-06,0.127,-14.029,0.0567,76.379
Beautiful Day,191525,43,0.817,0.746,0.643,0.00139,0.107,-5.924,0.0307,119.99
Take a Walk,264493,71,0.0338,0.566,0.755,0,0.315,-5.526,0.0368,101.006
Home,255666,54,0.00197,0.444,0.85,2e-06,0.198,-3.888,0.0363,143.973
Unfinished Sympathy - 2006 Digital Remaster,312293,0,0.0145,0.592,0.891,0.141,0.394,-5.637,0.0316,114.348
Banana Pancakes,191906,71,0.607,0.816,0.375,8.66e-06,0.0933,-8.053,0.0996,114.303
I'd Be Jealous Too,185706,60,0.0896,0.716,0.718,0,0.473,-5.355,0.0293,100.934
Buddy Holly,159586,0,0.00611,0.535,0.931,7.26e-05,0.0887,-4.012,0.0451,120.958
I'm Gonna Be (500 Miles),219466,73,0.151,0.851,0.551,0,0.0827,-5.177,0.0396,131.922
How Country Feels,185906,70,0.0379,0.678,0.839,0,0.0742,-3.617,0.0394,104.952
Bris,215092,0,0.505,0.625,0.494,0.000556,0.115,-7.305,0.0268,91.323
Outro,247026,67,0.0332,0.162,0.256,0.0923,0.0621,-11.296,0.0346,108.893
They Say,167973,63,0.00162,0.469,0.991,1.43e-06,0.0826,-1.275,0.0475,139.765
Into the Unknown,313880,0,0.804,0.525,0.432,0.795,0.106,-11.765,0.0278,125.976
Wake Up,363853,66,0.00563,0.411,0.893,0.00967,0.149,-3.646,0.139,170.407
Get A Move On!,454600,55,0.00344,0.76,0.767,0.759,0.519,-7.586,0.0482,123.324
Trigger,298693,0,6.29e-06,0.437,0.967,0.845,0.226,-5.472,0.0723,92.433
"Check Yes, Juliet",220146,72,0.00197,0.352,0.912,0,0.193,-4.253,0.0725,166.795
Daphne Blue,182840,0,0.00239,0.567,0.925,0.0054,0.348,-2.775,0.0906,118.006
Hero,257733,72,0.735,0.501,0.378,0,0.119,-9.37,0.029,119.987
Supper's Ready - Digital Remastered 2008,1385906,44,0.147,0.31,0.61,0.000476,0.179,-9.415,0.0723,88.132
Set On Fire,215653,0,0.0137,0.251,0.865,2.69e-06,0.268,-4.627,0.0768,153.934
A Whole New World,160800,69,0.846,0.283,0.227,2.08e-06,0.1,-15.793,0.0366,121.419
You Make Me,233346,0,0.00247,0.586,0.727,0.0107,0.152,-4.799,0.039,124.99
Hold Ya Head (feat. Bob Marley),165746,62,0.0912,0.719,0.556,1.15e-05,0.482,-6.862,0.246,79.94
Song of the South,190800,68,0.176,0.486,0.633,0,0.312,-8.414,0.0365,162.158
So Close,231606,0,0.872,0.783,0.381,0.808,0.106,-13.413,0.0415,114.976
Love Show,249959,0,0.155,0.582,0.617,0.000366,0.126,-8.775,0.0245,86.79
Wonderful Life,247152,58,0.792,0.904,0.341,0.021,0.0977,-12.088,0.0417,105.179
Chlorine,324466,77,0.0735,0.609,0.674,0.06,0.345,-7.388,0.0548,90.009
Scream,234693,69,0.00117,0.616,0.862,0,0.179,-5.18,0.0973,127.992
Gammal svensk julkantat,1566040,0,0.982,0.0937,0.0276,0.123,0.0624,-31.14,0.0388,79.111
Ice Ice Baby,250413,37,0.0128,0.949,0.876,0,0.124,-6.472,0.0567,117.579
Sweet Home Alabama,284413,0,0.0915,0.609,0.661,0.000482,0.254,-9.549,0.0252,97.93
Bounce Back,222360,74,0.106,0.78,0.575,0,0.129,-5.628,0.139,81.502
Better Days,265266,0,0.35,0.541,0.884,0.0473,0.281,-6.272,0.101,97.188
Autobahn,866889,28,0.199,0.31,0.562,0.825,0.125,-13.78,0.0461,77.085
Con Mi Sombra,288800,28,0.445,0.845,0.695,0.0148,0.0584,-7.26,0.043,123.009
Solo Dance - Acoustic Mix,192574,0,0.111,0.689,0.52,0,0.0912,-10.07,0.0269,108.98
Georgia,230506,68,0.312,0.388,0.66,0.000307,0.0943,-7.372,0.0308,143.554
툭하면 톡 Tuk Tok,196455,0,0.0926,0.756,0.861,0,0.0956,-4.352,0.0649,153.985
Double Team,190320,36,0.122,0.448,0.909,3.01e-05,0.166,-4.521,0.247,97.177
Bad Romance,294573,0,0.00305,0.697,0.921,3.65e-05,0.0831,-3.75,0.0391,118.99
Big Iron,235733,69,0.803,0.726,0.474,0,0.258,-7.834,0.0491,116.027
I Constantly Thank God for Esteban,210253,52,0.139,0.629,0.817,0,0.135,-5.56,0.0696,167.002
Two Black X's,194240,48,0.0166,0.622,0.745,0.000875,0.292,-5.674,0.0262,91.0
The Ghost Of Tom Joad,251266,0,0.704,0.539,0.636,0.0869,0.129,-7.624,0.0333,88.448
Jackie Chan,215759,74,0.374,0.747,0.834,0,0.0586,-2.867,0.045,128.005
Electric Love,218106,84,0.00543,0.611,0.797,0.00137,0.26,-7.627,0.0533,120.041
That's How It Still Oughta Be,206746,16,0.321,0.546,0.445,0,0.19,-7.286,0.0268,125.404
"Shake Senora Remix (feat. T-Pain, Sean Paul & Ludacris)",252360,49,0.13,0.711,0.936,0,0.181,-5.303,0.363,127.967
Dark Blue,275480,36,0.149,0.691,0.522,0.000485,0.0685,-6.387,0.0288,127.004
Stay (with Alessia Cara),210090,1,0.232,0.679,0.634,0,0.115,-5.024,0.0654,102.013
Little Bitty Pretty One,169440,48,0.226,0.686,0.939,0,0.0288,-5.622,0.122,90.653
Sing Me to Sleep,189333,0,0.0125,0.491,0.607,1.52e-06,0.289,-6.333,0.0668,176.112
Lights Out (Too Drunk) [feat. Hayla],197000,47,0.0529,0.742,0.698,0.00057,0.11,-5.475,0.0701,115.953
New,264253,32,0.155,0.51,0.802,0,0.0781,-5.583,0.0413,169.966
Give Love,207666,0,0.0825,0.731,0.804,0,0.112,-5.235,0.245,166.16
Help Me Help You (feat. Why Don't We),152822,53,0.205,0.811,0.641,0,0.547,-4.167,0.256,134.971
Broken Halos,180906,73,0.134,0.613,0.564,1.65e-06,0.0585,-7.085,0.0251,78.388
Snart klar,157553,0,0.83,0.467,0.0392,0.0115,0.094,-20.71,0.0362,89.693
United States of Eurasia (+Collateral Damage),347813,55,0.238,0.198,0.554,0.108,0.123,-7.985,0.0441,80.66
On My Way,232036,44,0.0819,0.686,0.637,0,0.114,-3.865,0.0459,105.039
What I Am,296360,59,0.624,0.619,0.677,6.46e-05,0.0589,-11.728,0.0746,177.873
Memories,379100,0,0.0208,0.54,0.662,0.0341,0.145,-9.03,0.0325,112.98
San Antonio Sunset - Chill Out Ibiza Dub,265183,0,0.493,0.654,0.355,0.876,0.176,-13.15,0.032,101.996
Hide and Seek,268866,50,0.899,0.452,0.179,0,0.178,-11.165,0.0824,121.488
Katherine Wheel,206226,38,0.00271,0.499,0.946,8.17e-06,0.331,-3.716,0.0493,138.012
Lake Of Fire,175906,0,0.318,0.561,0.616,4.47e-05,0.405,-9.69,0.195,145.249
My Hero,260026,77,6.2e-05,0.398,0.927,0.000177,0.0575,-4.212,0.0567,77.106
Sweet Emotion,308569,0,0.0498,0.766,0.825,0.000137,0.104,-5.266,0.0706,98.007
Powerslave - 1998 Remaster,407760,0,0.000446,0.309,0.976,0.0776,0.536,-6.151,0.104,137.44
What About Us,269600,76,0.0281,0.491,0.588,2.01e-06,0.0906,-6.177,0.0506,113.608
Hey You - 2011 Remastered Version,278440,0,0.221,0.588,0.301,0.00236,0.128,-14.979,0.0294,112.458
No More Running,177234,42,0.906,0.463,0.228,0.000352,0.118,-15.701,0.0322,86.935
Centuries,228360,82,0.00359,0.393,0.858,0,0.102,-2.868,0.0729,176.042
Skulls,226407,0,0.0837,0.774,0.645,0.245,0.232,-8.392,0.0342,101.522
Fake Your Death,200786,54,0.0088,0.518,0.772,0.000421,0.224,-5.124,0.023,100.137
Call If You Need Me,163720,56,0.879,0.748,0.573,0.00581,0.0989,-6.057,0.0332,110.177
Dead Fingers Talking,217906,0,0.000181,0.518,0.792,0.383,0.346,-13.335,0.0406,104.003
Amazing,248746,0,0.383,0.529,0.441,0,0.0928,-6.91,0.0302,126.079
do re mi,212027,7,0.00522,0.745,0.593,5.25e-06,0.123,-6.35,0.0526,111.002
Handsome Molly,154040,0,0.568,0.495,0.42,0,0.128,-15.063,0.0357,114.532
Glory Box - Live,337200,48,0.149,0.43,0.705,5.08e-05,0.838,-5.409,0.0339,118.781
Stereo,186500,26,0.56,0.575,0.465,0.00284,0.259,-9.152,0.027,84.976
Domino,231840,77,0.0117,0.758,0.557,0,0.0418,-4.568,0.034,126.986
Man In Charge - Tison Remix,248635,33,0.503,0.528,0.896,0.872,0.167,-5.608,0.0354,91.083
Waltz #2 (XO),280106,59,0.395,0.633,0.49,6.92e-05,0.0886,-7.668,0.0255,132.178
Short Circuit,206866,55,0.00461,0.535,0.558,0.824,0.0821,-10.756,0.0741,109.69
Sunshine Of Your Love,250000,63,0.475,0.684,0.481,6.57e-05,0.118,-12.59,0.0384,115.078
Goodbye Hooray,232493,47,0.0108,0.337,0.974,0,0.296,-1.47,0.114,151.251
All I Need - Milos Pesovic Remix,430890,0,0.00258,0.878,0.761,0.804,0.134,-10.662,0.131,125.011
I Don't Want to Be,217760,59,0.00791,0.423,0.862,0,0.133,-5.13,0.0695,154.746
Invincible,300199,38,0.0197,0.187,0.812,0.038,0.221,-5.474,0.0406,91.769
Big Jet Plane (Recable Remix) [feat. Angus and Julia Stone],278231,36,0.613,0.64,0.567,0.378,0.0832,-9.619,0.03,112.961
Big Black Car,217466,72,0.909,0.6,0.186,0.00102,0.104,-15.926,0.0317,110.044
Already There,166788,0,0.125,0.499,0.72,0.000934,0.0592,-6.835,0.0443,99.971
"Independent Women, Pt. 1",221626,55,0.388,0.517,0.598,2.22e-06,0.183,-3.751,0.263,96.933
Holy Spirit,302577,61,0.00318,0.381,0.532,0,0.098,-7.842,0.0372,143.774
Sunday Morning,171066,0,0.00733,0.584,0.716,0,0.0879,-4.737,0.0342,90.005
Turn It Off,177120,42,0.133,0.871,0.538,0,0.0753,-6.138,0.0651,98.011
Laser Gun,257000,41,0.00754,0.56,0.743,0.0957,0.15,-6.578,0.0248,91.999
If I'm Lucky,212013,57,0.00413,0.897,0.634,0,0.0686,-6.264,0.161,112.048
Freeway of Love - Single Mix,246693,0,0.33,0.738,0.921,2.09e-06,0.066,-4.908,0.124,125.436
Knots,211786,0,0.446,0.49,0.8,0,0.139,-6.118,0.0298,108.435
When It's Over - David Kahne Main,217853,60,0.0387,0.675,0.775,0,0.383,-5.772,0.0522,99.945
Cut You In,203000,54,0.225,0.632,0.742,0.00115,0.138,-6.785,0.0342,119.509
American Girl,214733,74,0.448,0.55,0.824,0.000127,0.366,-5.988,0.0334,114.512
Man Up,204400,0,0.0113,0.671,0.906,0,0.0457,-5.532,0.0668,105.984
Crank That (Soulja Boy),221933,77,0.515,0.736,0.74,0,0.0468,-2.18,0.0786,140.141
Violeta,200913,0,0.00373,0.715,0.88,0,0.104,-2.94,0.0685,115.012
New Romantics,230466,67,0.00463,0.633,0.889,0.000458,0.0658,-5.87,0.0715,121.956
Blame.,154920,0,0.0563,0.718,0.514,0,0.21,-9.084,0.0948,127.933
Bittersweet,231933,50,0.000157,0.514,0.914,1.12e-06,0.0979,-5.723,0.0329,97.61
This Sweet Love,221613,0,0.137,0.643,0.611,0.433,0.0612,-8.781,0.0299,115.014
1 Hour: Mountain Stream to Help Your Baby Sleep,3612212,20,0.321,0.0766,0.999,0.985,0.341,-19.156,0.0723,81.31
Something 'Bout You,160106,49,0.189,0.692,0.692,0,0.0884,-6.065,0.0818,153.255
Big Girls Don't Cry,145973,49,0.571,0.815,0.606,0,0.13,-9.733,0.115,130.45
Your World,304010,0,0.0449,0.495,0.293,0.154,0.36,-14.491,0.0433,119.877
Waiting for the Rain to End to Soothe the Soul,2400107,2,0.78,0.257,0.999,0.819,0.964,-24.946,0.0352,96.423
East Northumberland High,204293,0,0.00232,0.498,0.83,5.69e-06,0.137,-3.779,0.0537,81.726
Another Love - Zwette Edit,394573,68,0.0802,0.87,0.554,0.0739,0.115,-5.828,0.0635,123.998
Every Morning - Remastered,220200,57,0.0838,0.829,0.674,0.00174,0.102,-4.493,0.0362,109.917
In Too Deep,207093,76,0.000189,0.568,0.844,0,0.0607,-5.875,0.0505,116.046
Bad To The Bone,292173,73,0.00614,0.459,0.727,0.0652,0.384,-11.777,0.0303,149.231
Break Up with Him,207733,65,0.0675,0.617,0.632,0,0.108,-5.381,0.0371,151.988
Prologue: Book II and the Escape from the Dursleys,211880,48,0.916,0.133,0.187,0.889,0.142,-19.716,0.0375,73.394
Blue Tacoma,211240,0,0.0209,0.458,0.894,0,0.221,-4.903,0.0398,160.125
Champion,173237,63,0.921,0.65,0.171,0,0.127,-9.005,0.0519,119.522
Hey Joe,210160,71,0.00603,0.346,0.768,0.38,0.0244,-5.695,0.0377,169.492
Gold - Thomas Jack Radio Edit,196310,55,0.165,0.758,0.51,0.0755,0.272,-10.645,0.0393,102.992
Welcome to the Black Parade,311106,79,0.000289,0.217,0.905,0.00011,0.222,-4.103,0.0752,96.95
Love Story,235280,52,0.157,0.618,0.736,0,0.073,-3.937,0.0308,118.982
Rockin' Robin,154840,53,0.24,0.622,0.721,7.88e-05,0.271,-8.224,0.0983,173.395
A Dream of You and Me,239306,0,0.432,0.691,0.937,0.0546,0.102,-4.123,0.0391,136.995
Reckless Love,333386,71,0.0291,0.572,0.685,0,0.0963,-7.29,0.0356,110.698
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",201526,68,0.165,0.792,0.895,0,0.0501,-3.112,0.0589,94.968
My Sacrifice,294600,0,0.000112,0.317,0.877,1.5e-06,0.0757,-6.027,0.0505,146.325
I Wanted You To Stay On The Other Side,246666,45,0.195,0.509,0.496,0.88,0.126,-10.413,0.0779,90.062
It's Time,237986,69,0.0162,0.656,0.884,0,0.145,-4.748,0.0372,105.009
The Maze Runner,169893,44,0.629,0.183,0.468,0.862,0.112,-14.334,0.0462,144.973
Rape Me,170000,0,0.0186,0.417,0.739,0,0.0638,-10.543,0.0466,111.928
Resurrection Power,251106,46,0.00875,0.389,0.719,0,0.0886,-4.264,0.0431,150.011
The Reason,232800,0,0.0134,0.473,0.643,0,0.16,-4.67,0.0293,82.95
Let You Down,212120,82,0.312,0.662,0.714,0,0.179,-5.68,0.121,147.997
God's Plan,198960,0,0.0273,0.758,0.451,9.48e-05,0.566,-9.454,0.104,77.175
In All the Wrong Places,467151,40,0.3,0.778,0.597,1.5e-06,0.126,-6.628,0.105,90.04
Personal - Sebastian Perez Remix,253546,11,0.0364,0.611,0.874,0,0.0869,-6.31,0.132,125.988
Girls Chase Boys,221413,0,0.031,0.473,0.82,1.55e-05,0.0414,-5.702,0.0408,84.893
Dive With Me,220432,0,0.341,0.68,0.541,1.02e-06,0.23,-5.909,0.032,97.005
Slow Dancing in a Burning Room,242000,75,0.575,0.667,0.361,0.00506,0.0805,-8.69,0.0273,134.018
I Need U,210577,31,0.0184,0.475,0.897,0,0.296,-2.383,0.0736,78.918
Power,209106,32,0.211,0.664,0.726,0,0.272,-4.899,0.0329,97.749
